store,item_dept,date_id,daily_sales_qty,day_of_week,day_of_month,month,year,is_weekend,is_holiday,rolling_avg_7d,rolling_avg_14d,rolling_avg_30d,cumulative_sales,lag_1d,lag_7d,lag_14d,profile,size
XYZ,Beverages,2021-12-03,1407.0,4,3,12,2021,0,0,1115.7142857142858,1073.2857142857142,1037.3666666666666,84035.0,971.0,977.0,1021.0,High,Large
XYZ,Grocery,2021-12-03,3619.201,4,3,12,2021,0,0,3660.2595714285712,3535.978285714286,3452.2492666666667,278613.955,4062.3,3594.418,3431.821,High,Large
XYZ,Household,2021-12-03,1286.0,4,3,12,2021,0,0,1240.7142857142858,1178.2142857142858,1130.0666666666666,91972.0,1255.0,1103.0,951.0,High,Large
ABC,Beverages,2021-12-30,1363.0,3,30,12,2021,0,0,1090.857142857143,1188.357142857143,1160.5333333333333,93076.0,1567.0,1335.0,1300.0,Moderate,Medium
ABC,Grocery,2021-12-30,3120.224,3,30,12,2021,0,0,2497.79,2888.205785714286,2768.5713333333333,218743.457,2677.058,6464.289,2604.076,Moderate,Medium
ABC,Household,2021-12-30,1245.0,3,30,12,2021,0,0,1015.2857142857143,1115.5,1073.4333333333334,88028.0,1127.0,1311.0,1028.0,Moderate,Medium
XYZ,Beverages,2021-12-30,1090.0,3,30,12,2021,0,0,1058.7142857142858,1081.142857142857,1039.5,85125.0,1407.0,1489.0,980.0,High,Large
XYZ,Grocery,2021-12-30,4386.424,3,30,12,2021,0,0,3642.9404285714286,3569.778428571429,3478.3720333333335,283000.379,3619.201,4507.658,3913.222,High,Large
XYZ,Household,2021-12-30,1401.0,3,30,12,2021,0,0,1232.2857142857142,1186.857142857143,1140.5666666666666,93373.0,1286.0,1460.0,1280.0,High,Large
ABC,Beverages,2021-12-31,1719.0,4,31,12,2021,0,0,1202.7142857142858,1240.642857142857,1176.0666666666666,94795.0,1363.0,936.0,987.0,Moderate,Medium
ABC,Grocery,2021-12-31,4590.302,4,31,12,2021,0,0,2872.2950000000005,3026.492642857143,2833.5045333333333,223333.759,3120.224,1968.767,2654.286,Moderate,Medium
ABC,Household,2021-12-31,1605.0,4,31,12,2021,0,0,1114.142857142857,1160.5714285714287,1096.2333333333333,89633.0,1245.0,913.0,974.0,Moderate,Medium
XYZ,Beverages,2021-12-31,1761.0,4,31,12,2021,0,0,1164.0,1102.5,1067.7666666666667,86886.0,1090.0,1024.0,1462.0,High,Large
XYZ,Grocery,2021-12-31,5962.381,4,31,12,2021,0,0,3947.2059999999997,3710.9020714285716,3568.3487000000005,288962.76,4386.424,3832.522,3986.65,High,Large
XYZ,Household,2021-12-31,1643.0,4,31,12,2021,0,0,1298.7142857142858,1206.2142857142858,1163.7333333333333,95016.0,1401.0,1178.0,1372.0,High,Large
ABC,Beverages,2021-12-04,1135.0,5,4,12,2021,1,0,1253.857142857143,1230.7142857142858,1180.9666666666667,95930.0,1719.0,777.0,1274.0,Moderate,Medium
ABC,Grocery,2021-12-04,2709.324,5,4,12,2021,1,0,2991.036428571428,3033.2962142857145,2835.4292666666665,226043.083,4590.302,1878.134,2614.074,Moderate,Medium
ABC,Household,2021-12-04,1168.0,5,4,12,2021,1,0,1157.4285714285713,1155.7857142857142,1102.3666666666666,90801.0,1605.0,865.0,1235.0,Moderate,Medium
XYZ,Beverages,2021-12-04,1360.0,5,4,12,2021,1,0,1215.7142857142858,1123.2857142857142,1082.9,88246.0,1761.0,998.0,1069.0,High,Large
XYZ,Grocery,2021-12-04,3902.234,5,4,12,2021,1,0,4000.0204285714285,3760.1323571428575,3589.062233333333,292864.994,5962.381,3532.533,3213.01,High,Large
XYZ,Household,2021-12-04,1275.0,5,4,12,2021,1,0,1281.142857142857,1223.357142857143,1174.1333333333334,96291.0,1643.0,1398.0,1035.0,High,Large
ABC,Beverages,2021-12-05,1107.0,6,5,12,2021,1,0,1280.0,1217.142857142857,1188.5666666666666,97037.0,1135.0,924.0,1297.0,Moderate,Medium
ABC,Grocery,2021-12-05,2584.766,6,5,12,2021,1,0,3055.3444285714286,3031.5725714285713,2834.721266666667,228627.849,2709.324,2134.61,2608.897,Moderate,Medium
ABC,Household,2021-12-05,1228.0,6,5,12,2021,1,0,1203.4285714285713,1156.4285714285713,1104.9333333333334,92029.0,1168.0,906.0,1219.0,Moderate,Medium
XYZ,Beverages,2021-12-05,1137.0,6,5,12,2021,1,0,1240.7142857142858,1141.0714285714287,1084.6333333333334,89383.0,1360.0,962.0,888.0,High,Large
XYZ,Grocery,2021-12-05,4118.75,6,5,12,2021,1,0,4143.6702857142855,3850.087857142857,3605.791766666667,296983.744,3902.234,3113.201,2859.373,High,Large
XYZ,Household,2021-12-05,1465.0,6,5,12,2021,1,0,1324.7142857142858,1256.5714285714287,1179.1666666666667,97756.0,1275.0,1160.0,1000.0,High,Large
ABC,Beverages,2021-12-06,1005.0,0,6,12,2021,0,0,1276.857142857143,1213.642857142857,1190.8333333333333,98042.0,1107.0,1027.0,1054.0,Moderate,Medium
ABC,Grocery,2021-12-06,2176.012,0,6,12,2021,0,0,3003.0634285714286,2995.576285714286,2819.0943333333335,230803.861,2584.766,2541.979,2679.96,Moderate,Medium
ABC,Household,2021-12-06,1079.0,0,6,12,2021,0,0,1204.142857142857,1156.7142857142858,1107.6666666666667,93108.0,1228.0,1074.0,1075.0,Moderate,Medium
XYZ,Beverages,2021-12-06,825.0,0,6,12,2021,0,0,1221.5714285714287,1139.642857142857,1077.3666666666666,90208.0,1137.0,959.0,845.0,High,Large
XYZ,Grocery,2021-12-06,2820.311,0,6,12,2021,0,0,4124.514428571429,3839.9536428571423,3579.670066666667,299804.055,4118.75,2954.402,2962.19,High,Large
XYZ,Household,2021-12-06,1025.0,0,6,12,2021,0,0,1335.7142857142858,1259.2857142857142,1171.6,98781.0,1465.0,948.0,987.0,High,Large
ABC,Beverages,2021-12-07,1123.0,1,7,12,2021,0,0,1288.4285714285713,1185.357142857143,1195.8666666666666,99165.0,1005.0,1042.0,1519.0,Moderate,Medium
ABC,Grocery,2021-12-07,1890.29,1,7,12,2021,0,0,2821.139428571429,2930.2589285714284,2804.9494,232694.151,2176.012,3163.758,2804.733,Moderate,Medium
ABC,Household,2021-12-07,821.0,1,7,12,2021,0,0,1181.857142857143,1121.357142857143,1105.6,93929.0,1079.0,977.0,1316.0,Moderate,Medium
XYZ,Beverages,2021-12-07,875.0,1,7,12,2021,0,0,1207.857142857143,1131.0714285714287,1084.0,91083.0,825.0,971.0,995.0,High,Large
XYZ,Grocery,2021-12-07,2703.628,1,7,12,2021,0,0,3930.418428571429,3793.568785714286,3574.043866666667,302507.683,2820.311,4062.3,3353.016,High,Large
XYZ,Household,2021-12-07,881.0,1,7,12,2021,0,0,1282.2857142857142,1248.4285714285713,1169.5666666666666,99662.0,1025.0,1255.0,1033.0,High,Large
ABC,Beverages,2021-12-08,1011.0,2,8,12,2021,0,0,1209.0,1147.9285714285713,1202.4333333333334,100176.0,1123.0,1567.0,1535.0,Moderate,Medium
ABC,Grocery,2021-12-08,2345.361,2,8,12,2021,0,0,2773.7541428571426,2874.633857142857,2800.6599,235039.512,1890.29,2677.058,3124.112,Moderate,Medium
ABC,Household,2021-12-08,981.0,2,8,12,2021,0,0,1161.0,1092.857142857143,1107.3,94910.0,821.0,1127.0,1380.0,Moderate,Medium
XYZ,Beverages,2021-12-08,1102.0,2,8,12,2021,0,0,1164.2857142857142,1140.0,1088.3666666666666,92185.0,875.0,1407.0,977.0,High,Large
XYZ,Grocery,2021-12-08,2845.032,2,8,12,2021,0,0,3819.8228571428576,3740.0412142857144,3548.9411999999998,305352.715,2703.628,3619.201,3594.418,High,Large
XYZ,Household,2021-12-08,848.0,2,8,12,2021,0,0,1219.7142857142858,1230.2142857142858,1160.6,100510.0,881.0,1286.0,1103.0,High,Large
ABC,Beverages,2021-12-09,1301.0,3,9,12,2021,0,0,1200.142857142857,1145.5,1213.1,101477.0,1011.0,1363.0,1335.0,Moderate,Medium
ABC,Grocery,2021-12-09,2314.716,3,9,12,2021,0,0,2658.6815714285717,2578.2357857142856,2782.236766666667,237354.228,2345.361,3120.224,6464.289,Moderate,Medium
ABC,Household,2021-12-09,1006.0,3,9,12,2021,0,0,1126.857142857143,1071.0714285714287,1101.3333333333333,95916.0,981.0,1245.0,1311.0,Moderate,Medium
XYZ,Beverages,2021-12-09,1104.0,3,9,12,2021,0,0,1166.2857142857142,1112.5,1090.0666666666666,93289.0,1102.0,1090.0,1489.0,High,Large
XYZ,Grocery,2021-12-09,3216.296,3,9,12,2021,0,0,3652.6617142857144,3647.8010714285715,3547.8649,308569.011,2845.032,4386.424,4507.658,High,Large
XYZ,Household,2021-12-09,1049.0,3,9,12,2021,0,0,1169.4285714285713,1200.857142857143,1156.7,101559.0,848.0,1401.0,1460.0,High,Large
